Time,Open,High,Low,Close,Volume
2023-05-22 17:15:00,1814.68,1817.83,1814.33,1815.0,21680.822
2023-05-22 17:30:00,1815.0,1815.97,1814.17,1814.58,9937.537
2023-05-22 17:45:00,1814.58,1818.99,1814.53,1816.73,35055.853
2023-05-22 18:00:00,1816.72,1819.75,1815.64,1816.48,40176.244
2023-05-22 18:15:00,1816.48,1816.63,1815.39,1815.39,11028.014
2023-05-22 18:30:00,1815.39,1817.06,1813.85,1815.89,22698.006
2023-05-22 18:45:00,1815.89,1816.56,1814.81,1816.32,12467.609
2023-05-22 19:00:00,1816.32,1816.83,1813.16,1813.3,16208.648
2023-05-22 19:15:00,1813.31,1814.09,1812.22,1813.47,17719.162
2023-05-22 19:30:00,1813.47,1813.75,1811.83,1812.19,14017.57
2023-05-22 19:45:00,1812.2,1813.9,1812.05,1813.89,7542.424
2023-05-22 20:00:00,1813.89,1815.48,1813.14,1813.59,16871.586
2023-05-22 20:15:00,1813.59,1815.14,1812.04,1814.54,15112.344
2023-05-22 20:30:00,1814.54,1815.93,1811.97,1811.97,17245.489
2023-05-22 20:45:00,1811.98,1812.49,1808.14,1809.5,40964.404
2023-05-22 21:00:00,1809.49,1812.22,1808.11,1812.06,25384.455
2023-05-22 21:15:00,1812.06,1813.86,1811.92,1812.12,14903.743
2023-05-22 21:30:00,1812.13,1827.99,1812.13,1823.71,200988.194
2023-05-22 21:45:00,1823.7,1826.37,1820.58,1821.38,78185.534
2023-05-22 22:00:00,1821.38,1823.97,1806.71,1814.91,156935.736
2023-05-22 22:15:00,1814.92,1820.0,1814.23,1817.51,64800.708
2023-05-22 22:30:00,1817.51,1820.91,1815.0,1816.82,34956.077
2023-05-22 22:45:00,1816.82,1818.65,1815.03,1818.65,19589.087
2023-05-22 23:00:00,1818.65,1820.59,1814.54,1814.54,35071.943
2023-05-22 23:15:00,1814.54,1815.77,1811.31,1813.59,31606.93
2023-05-22 23:30:00,1813.59,1817.5,1813.58,1816.32,15701.151
2023-05-22 23:45:00,1816.32,1817.32,1815.36,1815.83,9549.014
2023-05-23 00:00:00,1815.82,1818.63,1815.17,1817.16,19705.021
2023-05-23 00:15:00,1817.17,1817.42,1813.27,1816.02,21683.796
2023-05-23 00:30:00,1816.02,1819.34,1815.69,1818.61,12247.422
2023-05-23 00:45:00,1818.61,1818.61,1815.4,1817.12,12521.441
2023-05-23 01:00:00,1817.12,1819.2,1812.51,1813.63,30045.489
2023-05-23 01:15:00,1813.63,1814.47,1812.41,1812.74,14507.454
2023-05-23 01:30:00,1812.74,1815.89,1812.74,1814.53,19459.066
2023-05-23 01:45:00,1814.53,1818.66,1814.53,1816.11,30521.055
2023-05-23 02:00:00,1816.11,1818.49,1815.95,1818.32,13737.044
2023-05-23 02:15:00,1818.32,1822.99,1818.31,1821.91,28764.024
2023-05-23 02:30:00,1821.9,1821.91,1818.52,1819.99,16148.796
2023-05-23 02:45:00,1820.0,1820.15,1817.75,1818.68,12260.996
2023-05-23 03:00:00,1818.68,1819.4,1816.31,1816.73,10497.265
2023-05-23 03:15:00,1816.72,1816.76,1814.12,1815.31,14170.656
2023-05-23 03:30:00,1815.3,1816.4,1813.41,1815.85,11838.772
2023-05-23 03:45:00,1815.85,1817.3,1814.6,1815.77,9440.194
2023-05-23 04:00:00,1815.78,1816.01,1814.64,1815.03,7365.607
2023-05-23 04:15:00,1815.04,1815.2,1812.22,1812.55,8085.408
2023-05-23 04:30:00,1812.56,1815.41,1812.55,1815.41,6615.32
2023-05-23 04:45:00,1815.41,1819.33,1815.08,1817.33,13625.394
2023-05-23 05:00:00,1817.33,1819.98,1817.33,1819.03,11127.177
2023-05-23 05:15:00,1819.03,1824.59,1818.49,1822.16,29463.708
2023-05-23 05:30:00,1822.16,1825.5,1820.39,1820.88,22736.065
2023-05-23 05:45:00,1820.88,1821.44,1819.19,1819.95,7522.4
2023-05-23 06:00:00,1819.94,1822.99,1819.79,1820.96,13056.375
2023-05-23 06:15:00,1820.96,1821.31,1819.26,1819.8,8046.023
2023-05-23 06:30:00,1819.8,1819.93,1817.77,1819.9,8731.193
2023-05-23 06:45:00,1819.9,1819.91,1817.61,1817.61,5433.143
2023-05-23 07:00:00,1817.62,1818.67,1816.74,1818.29,11595.335
2023-05-23 07:15:00,1818.29,1818.6,1816.35,1817.14,7738.303
2023-05-23 07:30:00,1817.14,1817.69,1816.34,1817.58,6118.452
2023-05-23 07:45:00,1817.57,1817.76,1816.02,1816.67,4682.74
2023-05-23 08:00:00,1816.68,1818.17,1816.67,1817.78,11162.507
2023-05-23 08:15:00,1817.78,1819.6,1816.89,1819.58,11220.217
2023-05-23 08:30:00,1819.58,1823.38,1819.44,1820.81,33606.431
2023-05-23 08:45:00,1820.81,1820.98,1814.25,1815.45,29855.655
2023-05-23 09:00:00,1815.44,1818.01,1814.39,1817.56,27061.881
2023-05-23 09:15:00,1817.55,1835.93,1817.42,1831.64,110161.438
2023-05-23 09:30:00,1831.64,1843.99,1831.58,1838.09,183969.878
2023-05-23 09:45:00,1838.09,1841.2,1832.4,1834.0,74825.507
2023-05-23 10:00:00,1834.0,1838.98,1833.99,1838.1,33399.161
2023-05-23 10:15:00,1838.11,1840.64,1837.11,1838.92,30758.106
2023-05-23 10:30:00,1838.93,1840.0,1835.78,1836.94,25854.079
2023-05-23 10:45:00,1836.93,1845.89,1836.93,1841.77,41136.186
2023-05-23 11:00:00,1841.76,1850.0,1840.59,1845.42,92604.364
2023-05-23 11:15:00,1845.43,1874.23,1844.98,1862.81,274161.248
2023-05-23 11:30:00,1862.8,1868.74,1862.8,1865.95,64819.18
2023-05-23 11:45:00,1865.94,1868.16,1863.03,1864.95,47564.056
2023-05-23 12:00:00,1864.96,1868.37,1860.0,1860.29,66694.358
2023-05-23 12:15:00,1860.29,1863.24,1860.28,1861.25,22661.181
2023-05-23 12:30:00,1861.24,1862.72,1854.0,1856.85,71211.344
2023-05-23 12:45:00,1856.86,1858.31,1855.0,1856.8,31849.795
2023-05-23 13:00:00,1856.81,1859.54,1855.86,1858.65,27279.32
2023-05-23 13:15:00,1858.66,1861.92,1855.0,1855.47,27987.963
2023-05-23 13:30:00,1855.48,1859.11,1855.14,1857.21,23252.561
2023-05-23 13:45:00,1857.2,1860.68,1857.0,1857.09,22710.466
2023-05-23 14:00:00,1857.1,1861.67,1857.1,1860.78,32330.637
2023-05-23 14:15:00,1860.79,1861.8,1857.62,1857.62,15497.269
2023-05-23 14:30:00,1857.62,1858.49,1853.03,1855.81,32708.19
2023-05-23 14:45:00,1855.81,1856.55,1854.13,1855.52,14780.502
2023-05-23 15:00:00,1855.53,1856.4,1852.22,1852.47,19576.68
2023-05-23 15:15:00,1852.48,1855.89,1852.22,1852.28,19085.21
2023-05-23 15:30:00,1852.27,1853.4,1845.0,1852.52,71220.502
2023-05-23 15:45:00,1852.52,1853.9,1850.48,1853.89,17895.734
2023-05-23 16:00:00,1853.89,1854.86,1850.1,1851.07,21128.307
2023-05-23 16:15:00,1851.07,1853.68,1848.85,1853.67,17610.095
2023-05-23 16:30:00,1853.68,1856.55,1852.89,1854.8,23779.721
2023-05-23 16:45:00,1854.79,1857.43,1854.6,1855.5,16860.238
2023-05-23 17:00:00,1855.5,1856.81,1853.72,1853.79,13254.892
2023-05-23 17:15:00,1853.79,1854.35,1852.94,1853.8,14514.4
2023-05-23 17:30:00,1853.8,1855.24,1852.05,1853.6,13284.513
2023-05-23 17:45:00,1853.6,1855.5,1853.6,1854.4,9193.255
2023-05-23 18:00:00,1854.4,1855.45,1852.45,1854.91,13527.109
2023-05-23 18:15:00,1854.92,1856.63,1854.86,1855.98,16422.938
2023-05-23 18:30:00,1855.99,1856.4,1854.06,1855.48,9685.846
2023-05-23 18:45:00,1855.48,1856.89,1854.21,1856.42,14873.076
2023-05-23 19:00:00,1856.42,1857.08,1851.87,1853.71,18702.463
2023-05-23 19:15:00,1853.71,1855.98,1853.51,1855.74,9474.412
2023-05-23 19:30:00,1855.74,1856.02,1853.5,1854.24,9736.12
2023-05-23 19:45:00,1854.24,1855.11,1852.95,1854.32,9706.235
2023-05-23 20:00:00,1854.32,1855.44,1851.5,1853.51,30857.244
2023-05-23 20:15:00,1853.51,1855.76,1852.95,1855.76,12117.743
2023-05-23 20:30:00,1855.75,1855.85,1850.9,1851.46,18055.573
2023-05-23 20:45:00,1851.47,1852.5,1847.83,1851.08,41517.963
2023-05-23 21:00:00,1851.07,1851.89,1848.96,1850.91,25439.24
2023-05-23 21:15:00,1850.9,1853.09,1846.3,1849.19,43046.084
2023-05-23 21:30:00,1849.2,1851.4,1840.54,1844.94,101508.378
2023-05-23 21:45:00,1844.94,1846.92,1841.01,1846.53,59289.789
2023-05-23 22:00:00,1846.53,1850.5,1845.72,1849.08,35631.442
2023-05-23 22:15:00,1849.07,1853.97,1848.0,1849.75,37826.7
2023-05-23 22:30:00,1849.74,1853.43,1849.19,1853.24,21905.745
2023-05-23 22:45:00,1853.23,1856.46,1850.42,1855.23,39202.833
2023-05-23 23:00:00,1855.24,1856.1,1853.36,1854.09,20914.498
2023-05-23 23:15:00,1854.1,1860.0,1853.87,1857.26,32622.878
2023-05-23 23:30:00,1857.26,1858.91,1853.31,1855.75,21275.005
2023-05-23 23:45:00,1855.76,1856.69,1854.46,1856.3,9118.087
2023-05-24 00:00:00,1856.3,1856.92,1853.08,1855.21,21127.68
2023-05-24 00:15:00,1855.21,1855.21,1852.17,1853.06,16916.578
2023-05-24 00:30:00,1853.06,1854.17,1849.27,1851.0,30865.513
2023-05-24 00:45:00,1851.0,1851.66,1848.68,1849.07,29432.081
2023-05-24 01:00:00,1849.08,1852.2,1849.07,1850.89,14178.799
2023-05-24 01:15:00,1850.89,1852.66,1846.68,1847.62,19012.665
2023-05-24 01:30:00,1847.62,1850.45,1846.99,1848.98,25790.435
2023-05-24 01:45:00,1848.99,1849.94,1847.31,1848.96,14795.829
2023-05-24 02:00:00,1848.96,1851.25,1848.31,1849.48,15534.417
2023-05-24 02:15:00,1849.48,1850.04,1843.74,1845.52,41624.801
2023-05-24 02:30:00,1845.52,1849.53,1845.5,1848.39,19876.206
2023-05-24 02:45:00,1848.4,1848.4,1844.08,1844.71,17653.798
2023-05-24 03:00:00,1844.71,1850.55,1841.24,1850.0,46438.375
2023-05-24 03:15:00,1849.99,1850.66,1847.82,1849.51,12667.541
2023-05-24 03:30:00,1849.5,1851.5,1849.37,1850.45,12774.09
2023-05-24 03:45:00,1850.45,1852.63,1850.34,1850.82,16760.558
2023-05-24 04:00:00,1850.82,1852.1,1849.87,1850.89,9505.737
2023-05-24 04:15:00,1850.9,1851.66,1849.58,1850.48,7562.855
2023-05-24 04:30:00,1850.48,1850.75,1847.29,1850.25,12985.704
2023-05-24 04:45:00,1850.26,1856.75,1850.25,1853.89,37299.846
2023-05-24 05:00:00,1853.9,1855.15,1850.4,1854.24,21517.536
2023-05-24 05:15:00,1854.24,1854.25,1851.56,1852.5,8553.873
2023-05-24 05:30:00,1852.5,1852.83,1849.18,1849.36,5590.646
2023-05-24 05:45:00,1849.37,1850.43,1848.03,1848.48,8848.377
2023-05-24 06:00:00,1848.48,1851.07,1845.06,1851.04,19867.891
2023-05-24 06:15:00,1851.05,1851.18,1850.09,1851.0,5007.845
2023-05-24 06:30:00,1850.99,1852.16,1850.4,1851.49,6812.468
2023-05-24 06:45:00,1851.49,1853.83,1850.62,1853.5,11595.492
2023-05-24 07:00:00,1853.5,1854.24,1852.06,1852.58,6770.909
2023-05-24 07:15:00,1852.58,1856.75,1852.12,1854.83,15106.393
2023-05-24 07:30:00,1854.83,1855.84,1852.62,1853.16,7041.799
2023-05-24 07:45:00,1853.17,1853.52,1852.07,1853.36,4699.516
2023-05-24 08:00:00,1853.37,1853.5,1850.72,1851.46,13365.241
2023-05-24 08:15:00,1851.46,1852.78,1849.27,1852.56,13505.191
2023-05-24 08:30:00,1852.56,1852.57,1848.29,1849.07,14291.91
2023-05-24 08:45:00,1849.06,1849.54,1846.49,1848.88,20183.356
2023-05-24 09:00:00,1848.89,1850.29,1846.56,1850.29,14382.882
2023-05-24 09:15:00,1850.29,1850.29,1846.69,1847.9,12352.606
2023-05-24 09:30:00,1847.9,1849.2,1845.2,1849.1,23729.401
2023-05-24 09:45:00,1849.1,1849.11,1843.1,1844.55,55460.56
2023-05-24 10:00:00,1844.55,1846.63,1843.25,1846.51,16534.158
2023-05-24 10:15:00,1846.51,1847.0,1844.61,1845.53,10071.277
2023-05-24 10:30:00,1845.53,1845.99,1844.43,1845.08,9790.574
2023-05-24 10:45:00,1845.08,1846.0,1844.66,1845.2,11951.483
2023-05-24 11:00:00,1845.19,1845.61,1834.7,1840.61,91147.231
2023-05-24 11:15:00,1840.6,1841.78,1828.0,1832.49,155570.78
2023-05-24 11:30:00,1832.5,1833.51,1810.0,1818.76,294516.245
2023-05-24 11:45:00,1818.76,1821.96,1815.82,1820.85,78725.553
2023-05-24 12:00:00,1820.84,1822.0,1816.68,1819.12,49119.636
2023-05-24 12:15:00,1819.12,1820.47,1819.0,1820.09,21170.581
2023-05-24 12:30:00,1820.09,1826.75,1819.54,1824.71,53304.367
2023-05-24 12:45:00,1824.71,1826.65,1823.92,1826.38,27761.729
2023-05-24 13:00:00,1826.37,1827.31,1825.0,1825.0,25441.947
2023-05-24 13:15:00,1825.0,1827.54,1824.62,1827.02,15355.914
2023-05-24 13:30:00,1827.02,1827.03,1823.22,1824.49,30411.994
2023-05-24 13:45:00,1824.49,1825.54,1823.09,1825.52,22691.463
2023-05-24 14:00:00,1825.52,1825.84,1822.0,1823.48,17772.524
2023-05-24 14:15:00,1823.48,1823.48,1819.0,1821.2,29884.93
2023-05-24 14:30:00,1821.2,1822.42,1818.03,1820.88,25090.89
2023-05-24 14:45:00,1820.88,1820.92,1817.0,1820.92,39523.353
2023-05-24 15:00:00,1820.92,1822.83,1819.3,1821.97,30515.168
2023-05-24 15:15:00,1821.97,1822.04,1817.01,1819.07,25327.815
2023-05-24 15:30:00,1819.08,1819.47,1815.0,1817.89,29353.835
2023-05-24 15:45:00,1817.88,1818.21,1812.22,1813.35,37974.174
2023-05-24 16:00:00,1813.34,1816.48,1812.28,1815.4,38067.602
2023-05-24 16:15:00,1815.41,1816.95,1814.74,1815.45,19146.715
2023-05-24 16:30:00,1815.46,1816.8,1814.63,1816.29,26556.12
2023-05-24 16:45:00,1816.29,1818.0,1815.25,1817.8,19913.259
2023-05-24 17:00:00,1817.8,1819.07,1816.88,1818.84,17935.568
2023-05-24 17:15:00,1818.84,1820.74,1817.97,1818.01,29204.221
2023-05-24 17:30:00,1818.01,1818.09,1816.09,1817.55,13512.038
2023-05-24 17:45:00,1817.56,1818.0,1814.75,1816.03,14809.8
2023-05-24 18:00:00,1816.03,1816.79,1815.14,1815.74,12331.05
2023-05-24 18:15:00,1815.74,1815.74,1813.25,1813.51,18649.072
2023-05-24 18:30:00,1813.5,1815.6,1812.22,1815.01,29219.342
2023-05-24 18:45:00,1815.01,1815.79,1814.25,1815.0,11602.063
2023-05-24 19:00:00,1815.01,1815.42,1812.84,1813.36,14720.239
2023-05-24 19:15:00,1813.37,1817.57,1808.34,1811.04,53756.276
2023-05-24 19:30:00,1811.04,1813.69,1810.0,1813.02,18762.738
2023-05-24 19:45:00,1813.02,1815.37,1813.01,1815.37,15590.724
2023-05-24 20:00:00,1815.36,1816.34,1813.0,1816.34,18126.668
2023-05-24 20:15:00,1816.34,1817.34,1815.81,1816.72,14517.375
2023-05-24 20:30:00,1816.72,1817.77,1814.08,1817.36,15280.55
2023-05-24 20:45:00,1817.36,1817.51,1815.5,1815.77,10677.797
2023-05-24 21:00:00,1815.77,1817.79,1815.04,1816.39,12235.505
2023-05-24 21:15:00,1816.4,1816.61,1812.33,1814.46,23067.804
2023-05-24 21:30:00,1814.45,1815.81,1810.0,1812.06,32295.297
2023-05-24 21:45:00,1812.06,1813.78,1785.0,1802.26,312835.582
2023-05-24 22:00:00,1802.25,1802.25,1775.0,1791.04,244066.542
2023-05-24 22:15:00,1791.03,1792.18,1783.1,1786.62,85763.829
2023-05-24 22:30:00,1786.61,1792.76,1785.0,1790.94,58510.999
2023-05-24 22:45:00,1790.94,1791.07,1784.11,1786.44,42909.782
2023-05-24 23:00:00,1786.45,1786.5,1779.75,1784.99,114543.42
2023-05-24 23:15:00,1785.0,1794.36,1784.4,1792.91,75797.639
2023-05-24 23:30:00,1792.9,1794.8,1788.25,1790.71,47014.488
2023-05-24 23:45:00,1790.72,1793.2,1790.0,1792.51,32841.34
2023-05-25 00:00:00,1792.5,1793.07,1789.2,1790.38,34580.278
2023-05-25 00:15:00,1790.38,1790.38,1786.03,1786.41,35440.117
2023-05-25 00:30:00,1786.41,1788.32,1783.33,1785.2,26049.852
2023-05-25 00:45:00,1785.19,1788.78,1784.7,1788.78,20783.319
2023-05-25 01:00:00,1788.78,1788.78,1783.76,1786.0,23727.264
2023-05-25 01:15:00,1786.01,1792.06,1785.78,1790.08,28230.997
2023-05-25 01:30:00,1790.08,1794.6,1789.51,1794.14,26663.335
2023-05-25 01:45:00,1794.14,1794.88,1791.07,1791.97,20838.076
2023-05-25 02:00:00,1791.98,1794.0,1788.0,1790.07,33768.829
2023-05-25 02:15:00,1790.07,1790.52,1785.38,1787.25,18382.579
2023-05-25 02:30:00,1787.25,1789.76,1786.49,1789.48,11000.134
2023-05-25 02:45:00,1789.48,1790.37,1786.71,1787.32,12583.057
2023-05-25 03:00:00,1787.33,1788.38,1785.02,1788.3,15578.782
2023-05-25 03:15:00,1788.29,1793.7,1787.66,1792.54,28133.989
2023-05-25 03:30:00,1792.55,1797.93,1792.54,1793.99,47661.878
2023-05-25 03:45:00,1793.99,1794.63,1790.52,1791.91,22713.184
2023-05-25 04:00:00,1791.91,1793.0,1790.61,1792.0,13601.296
2023-05-25 04:15:00,1792.0,1801.99,1791.91,1801.97,57514.787
2023-05-25 04:30:00,1801.97,1807.42,1799.07,1799.15,72638.973
2023-05-25 04:45:00,1799.16,1808.98,1797.39,1804.11,58510.605
2023-05-25 05:00:00,1804.1,1808.56,1804.1,1806.34,33607.939
2023-05-25 05:15:00,1806.34,1806.76,1802.58,1804.03,13138.006
2023-05-25 05:30:00,1804.04,1804.94,1801.01,1802.22,12554.028
2023-05-25 05:45:00,1802.22,1802.23,1790.34,1799.77,43544.026
2023-05-25 06:00:00,1799.78,1801.97,1798.93,1800.57,15924.396
2023-05-25 06:15:00,1800.57,1802.92,1798.09,1798.1,10205.16
2023-05-25 06:30:00,1798.11,1799.8,1796.55,1798.57,13865.977
2023-05-25 06:45:00,1798.56,1800.0,1797.67,1798.51,6727.035
2023-05-25 07:00:00,1798.52,1802.39,1797.57,1801.94,14011.957
2023-05-25 07:15:00,1801.93,1802.0,1798.33,1798.71,8289.548
2023-05-25 07:30:00,1798.72,1802.5,1798.71,1802.0,8084.439
2023-05-25 07:45:00,1802.0,1802.5,1798.8,1798.84,8859.743
2023-05-25 08:00:00,1798.84,1807.2,1798.07,1801.81,60436.695
2023-05-25 08:15:00,1801.81,1802.66,1796.74,1799.66,24586.142
2023-05-25 08:30:00,1799.66,1799.92,1792.26,1792.33,26127.619
2023-05-25 08:45:00,1792.33,1794.85,1789.89,1791.67,30243.867
2023-05-25 09:00:00,1791.68,1798.05,1786.5,1789.85,41357.854
2023-05-25 09:15:00,1789.85,1789.97,1758.0,1768.0,247870.97
2023-05-25 09:30:00,1767.99,1779.35,1766.8,1775.55,93237.249
2023-05-25 09:45:00,1775.55,1779.59,1772.3,1776.21,33883.624
2023-05-25 10:00:00,1776.2,1779.46,1774.21,1778.95,20088.787
2023-05-25 10:15:00,1778.95,1779.52,1775.1,1775.51,15791.608
2023-05-25 10:30:00,1775.51,1778.28,1773.8,1777.8,18855.668
2023-05-25 10:45:00,1777.79,1778.9,1776.57,1778.89,10353.893
2023-05-25 11:00:00,1778.89,1782.36,1777.11,1777.65,28757.517
2023-05-25 11:15:00,1777.65,1779.91,1775.27,1779.84,22871.434
2023-05-25 11:30:00,1779.84,1780.29,1778.28,1779.92,12652.142
2023-05-25 11:45:00,1779.91,1781.0,1779.72,1780.19,13377.394
2023-05-25 12:00:00,1780.18,1781.43,1772.3,1777.61,53768.902
2023-05-25 12:15:00,1777.6,1779.88,1776.26,1777.89,20439.516
2023-05-25 12:30:00,1777.89,1779.89,1777.29,1777.89,9475.65
2023-05-25 12:45:00,1777.88,1778.34,1776.7,1777.99,8855.884
2023-05-25 13:00:00,1777.99,1779.31,1777.54,1778.16,8276.203
2023-05-25 13:15:00,1778.15,1781.2,1777.34,1781.11,13626.098
2023-05-25 13:30:00,1781.1,1781.58,1778.68,1779.34,10861.87
2023-05-25 13:45:00,1779.34,1783.87,1779.33,1783.75,28502.64
2023-05-25 14:00:00,1783.75,1786.93,1782.99,1783.25,43023.878
2023-05-25 14:15:00,1783.26,1784.4,1782.61,1783.94,11409.162
2023-05-25 14:30:00,1783.93,1784.75,1781.95,1782.45,9804.444
2023-05-25 14:45:00,1782.45,1784.82,1782.0,1783.51,14393.062
2023-05-25 15:00:00,1783.51,1784.45,1781.3,1782.7,16819.928
2023-05-25 15:15:00,1782.71,1783.39,1781.12,1782.21,13454.795
2023-05-25 15:30:00,1782.21,1782.48,1776.19,1778.58,39828.233
2023-05-25 15:45:00,1778.57,1780.24,1777.13,1777.9,31638.614
2023-05-25 16:00:00,1777.89,1784.19,1777.81,1781.43,29040.611
2023-05-25 16:15:00,1781.43,1785.56,1781.43,1785.16,21697.223
2023-05-25 16:30:00,1785.16,1786.28,1783.29,1785.0,16237.363
2023-05-25 16:45:00,1784.99,1785.29,1783.22,1784.21,11166.102
2023-05-25 17:00:00,1784.2,1786.84,1784.2,1785.63,14960.147
2023-05-25 17:15:00,1785.62,1786.99,1784.19,1785.91,11497.307
2023-05-25 17:30:00,1785.91,1787.5,1785.0,1785.55,10644.656
2023-05-25 17:45:00,1785.55,1787.3,1785.03,1786.29,14952.016
2023-05-25 18:00:00,1786.28,1787.35,1784.71,1785.09,15047.159
2023-05-25 18:15:00,1785.08,1787.28,1784.82,1786.88,12377.335
2023-05-25 18:30:00,1786.88,1789.73,1784.46,1784.46,21003.25
2023-05-25 18:45:00,1784.47,1785.19,1783.39,1785.19,9451.619
2023-05-25 19:00:00,1785.19,1786.92,1785.19,1786.1,10284.231
2023-05-25 19:15:00,1786.1,1787.47,1781.46,1781.47,20585.858
2023-05-25 19:30:00,1781.47,1783.21,1781.34,1782.91,18867.883
2023-05-25 19:45:00,1782.91,1792.51,1782.75,1788.63,41157.853
2023-05-25 20:00:00,1788.64,1819.93,1788.64,1803.01,204672.998
2023-05-25 20:15:00,1803.0,1807.71,1801.26,1801.98,71411.748
2023-05-25 20:30:00,1801.97,1804.12,1797.43,1800.77,57642.624
2023-05-25 20:45:00,1800.78,1801.6,1797.62,1800.87,25781.642
2023-05-25 21:00:00,1800.86,1803.06,1799.1,1801.7,21973.626
2023-05-25 21:15:00,1801.7,1805.43,1800.54,1801.28,29417.478
2023-05-25 21:30:00,1801.29,1803.17,1793.61,1797.63,60792.801
2023-05-25 21:45:00,1797.64,1799.22,1793.56,1798.87,41199.637
2023-05-25 22:00:00,1798.87,1802.9,1792.81,1794.63,54719.011
2023-05-25 22:15:00,1794.64,1800.85,1793.0,1798.56,33870.328
2023-05-25 22:30:00,1798.57,1801.48,1796.76,1799.8,29456.771
2023-05-25 22:45:00,1799.8,1802.56,1797.43,1798.72,29065.527
2023-05-25 23:00:00,1798.72,1800.78,1796.78,1798.0,19999.749
2023-05-25 23:15:00,1797.99,1799.93,1790.97,1792.82,43880.982
2023-05-25 23:30:00,1792.82,1793.66,1785.7,1790.02,67231.418
2023-05-25 23:45:00,1790.01,1792.06,1788.0,1790.63,21201.516
2023-05-26 00:00:00,1790.63,1794.51,1790.31,1794.14,40089.655
2023-05-26 00:15:00,1794.14,1798.75,1793.09,1795.82,39226.254
2023-05-26 00:30:00,1795.82,1798.2,1794.99,1797.55,30754.999
2023-05-26 00:45:00,1797.56,1798.38,1795.6,1796.31,13249.289
2023-05-26 01:00:00,1796.31,1798.88,1795.14,1795.18,21292.328
2023-05-26 01:15:00,1795.18,1801.67,1794.83,1800.14,27843.502
2023-05-26 01:30:00,1800.13,1804.66,1800.13,1802.19,41252.622
2023-05-26 01:45:00,1802.18,1806.44,1801.3,1804.0,23950.934
2023-05-26 02:00:00,1803.99,1809.88,1802.82,1802.93,48429.729
2023-05-26 02:15:00,1802.93,1806.76,1802.62,1805.75,22651.251
2023-05-26 02:30:00,1805.75,1807.05,1803.92,1804.91,22743.368
2023-05-26 02:45:00,1804.9,1805.4,1802.51,1804.77,16208.185
2023-05-26 03:00:00,1804.76,1818.71,1803.54,1813.18,106581.911
2023-05-26 03:15:00,1813.19,1815.42,1810.32,1810.46,48490.04
2023-05-26 03:30:00,1810.46,1810.8,1806.2,1808.61,39294.295
2023-05-26 03:45:00,1808.6,1810.12,1807.62,1808.05,14509.467
2023-05-26 04:00:00,1808.04,1813.3,1808.04,1812.31,48832.879
2023-05-26 04:15:00,1812.31,1812.31,1808.6,1810.06,11689.541
2023-05-26 04:30:00,1810.06,1810.48,1808.35,1809.4,10334.892
2023-05-26 04:45:00,1809.41,1810.0,1808.44,1808.99,9261.337
2023-05-26 05:00:00,1808.98,1808.99,1806.02,1806.49,15653.032
2023-05-26 05:15:00,1806.49,1807.4,1806.08,1806.4,8300.691
2023-05-26 05:30:00,1806.4,1807.64,1804.93,1805.51,7863.251
2023-05-26 05:45:00,1805.52,1807.32,1805.51,1806.94,5914.467
2023-05-26 06:00:00,1806.94,1808.83,1806.61,1808.0,12201.021
2023-05-26 06:15:00,1808.0,1808.89,1805.35,1806.55,9345.046
2023-05-26 06:30:00,1806.55,1807.07,1805.42,1805.42,7861.219
2023-05-26 06:45:00,1805.42,1806.93,1805.42,1806.49,6275.229
2023-05-26 07:00:00,1806.49,1810.24,1806.49,1810.22,15329.149
2023-05-26 07:15:00,1810.22,1811.94,1806.08,1806.91,20876.292
2023-05-26 07:30:00,1806.91,1807.05,1804.8,1805.21,11380.474
2023-05-26 07:45:00,1805.21,1805.92,1804.65,1804.65,9393.51
2023-05-26 08:00:00,1804.65,1805.53,1802.76,1804.54,17128.354
2023-05-26 08:15:00,1804.55,1807.74,1804.54,1806.85,16035.979
2023-05-26 08:30:00,1806.84,1807.12,1802.91,1804.44,10283.173
2023-05-26 08:45:00,1804.43,1806.4,1801.15,1804.59,27762.666
2023-05-26 09:00:00,1804.59,1807.32,1804.05,1806.08,18538.437
2023-05-26 09:15:00,1806.08,1808.6,1795.99,1800.28,54537.656
2023-05-26 09:30:00,1800.28,1802.34,1798.51,1798.8,19442.215
2023-05-26 09:45:00,1798.8,1801.96,1796.0,1801.14,27203.349
2023-05-26 10:00:00,1801.13,1803.28,1800.53,1800.67,11341.973
2023-05-26 10:15:00,1800.68,1802.88,1800.0,1801.94,7286.836
2023-05-26 10:30:00,1801.94,1803.85,1801.8,1802.26,6672.361
2023-05-26 10:45:00,1802.26,1803.72,1800.12,1800.87,12276.178
2023-05-26 11:00:00,1800.87,1803.2,1800.45,1803.12,10253.166
2023-05-26 11:15:00,1803.12,1804.6,1803.12,1803.31,7984.433
2023-05-26 11:30:00,1803.3,1807.92,1803.19,1804.83,13887.881
2023-05-26 11:45:00,1804.82,1807.51,1804.65,1806.43,10627.554
2023-05-26 12:00:00,1806.44,1808.55,1806.43,1807.06,11564.03
2023-05-26 12:15:00,1807.07,1807.32,1804.8,1805.05,11178.632
2023-05-26 12:30:00,1805.05,1807.35,1804.8,1806.69,7939.291
2023-05-26 12:45:00,1806.69,1807.78,1806.5,1807.56,5924.407
